snapshot_date;type;brand;model;version_raw;manufacture_year;model_year;price;version
2025-08-24;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;76190;argo drive 1.0 6v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2022;2023;56290;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80990;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;59990;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74690;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;71990;argo drive 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;82990;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61090;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2023;2023;56490;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;argo drive 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;taos;taos comfortline 1.4;2023;2023;143790;taos comfortline 1.4 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74690;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79690;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61890;mobi like 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;83490;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2023;2023;66790;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix ltz 1.0;2023;2023;85990;onix hatch ltz 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.8;2021;2021;93390;renegade longitude 1.8 gasolina/etanol automático
2025-08-24;pick-up;fiat;strada;nova strada freedom cd 1.3;2023;2023;100590;nova strada freedom cd 1.3 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;argo drive 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;83090;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73890;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80090;polo track 1.0 gasolina/etanol manual
2025-08-24;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2023;71790;saveiro robust 1.6 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80190;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78990;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79490;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;75090;argo drive 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2024;2025;97590;cronos drive 1.3 gasolina/etanol automático
2025-08-24;pick-up;fiat;strada;nova strada endurance cabine plus 1.4;2022;2023;79990;nova strada endurance cabine plus 1.4 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;81190;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74090;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;gol;gol 1.0;2022;2023;62590;gol 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus premier ii 1.0;2024;2025;110390;onix sedan plus premier ii 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;62090;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;76190;argo drive 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2023;2023;122290;toro freedom 1.3 gasolina/etanol automático
2025-08-24;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2025;90590;strada endurance cp flex 1.3 gasolina/etanol manual
2025-08-24;sedan;volkswagen;voyage;voyage 1.6;2021;2022;71790;voyage 1.6 gasolina/etanol manual
2025-08-24;sedan;chevrolet;cruze;cruze sedan lt 1.4;2022;2022;96090;cruze sedan lt 1.4 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.0;2024;2025;86190;cronos drive 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0 12v flex 4p c/ar;2024;2025;81190;onix sedan plus lt 1.0 12v flex 4p c/ar gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker ltz 1.0;2022;2023;99590;tracker ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2022;2023;71590;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0 12v flex 4p c/ar;2024;2025;82390;onix sedan plus lt 1.0 12v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;79790;polo track 1.0 12v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79290;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;62190;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2024;2025;73190;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73990;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 live pack 1.0;2024;2025;72490;c3 live pack 1.0 gasolina/etanol manual
2025-08-24;suv;chevrolet;tracker;tracker lt 1.0;2024;2025;113990;tracker lt 1.0 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.0;2024;2025;86790;cronos drive 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76990;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;argo drive 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;81590;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79490;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73890;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80790;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;77290;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;gol;gol 1.6;2021;2022;63590;gol 1.6 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;79490;polo track 1.0 12v flex 4p c/ar gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;83690;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;70490;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;74990;argo drive 1.0 6v flex 4p c/ar gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.0 6v flex 4p c/ar;2024;2025;85490;cronos drive 1.0 6v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;70790;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;citroen;c3;c3 feel pack 1.6;2023;2023;79690;c3 feel pack 1.6 gasolina/etanol automático
2025-08-24;sedan;chevrolet;cruze;cruze sedan lt 1.4;2022;2023;102790;cruze sedan lt 1.4 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker lt 1.0;2022;2023;101390;tracker lt 1.0 gasolina/etanol automático
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2025;145190;t-cross comfortline 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;compass;compass longitude 1.3;2024;2025;151790;compass longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;78290;polo track 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.3;2024;2025;92390;cronos drive 1.3 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79590;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;polo track 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85990;cronos drive 1.0 gasolina/etanol manual
2025-08-24;sedan;renault;logan;logan zen 1.6;2021;2022;61290;logan zen 1.6 gasolina/etanol manual
2025-08-24;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0 4p;2024;2025;99890;virtus 12v tsi flex 1.0 4p gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2024;2025;61390;mobi like 1.0 8v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;72690;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;79090;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81190;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78390;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;60890;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;70690;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;82790;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;83090;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;60990;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;78490;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;75790;argo drive 1.0 6v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;70990;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2024;2025;126690;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73790;argo drive 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;strada;nova strada freedom cd 1.3;2023;2023;101390;nova strada freedom cd 1.3 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo 1.0;2023;2023;66790;argo 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;75290;onix sedan plus ltz 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;60690;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78390;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80490;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74190;argo drive 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.8;2021;2021;91390;renegade longitude 1.8 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo 1.0;2023;2023;66490;argo 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro volcano 2.0;2023;2023;143390;toro volcano 2.0 diesel automático
2025-08-24;hatch;renault;kwid;kwid zen 1.0;2022;2023;52490;kwid zen 1.0 gasolina/etanol manual
2025-08-24;suv;nissan;kicks;kicks sense 1.6;2022;2022;106390;kicks sense 1.6 gasolina/etanol automático
2025-08-24;sedan;volkswagen;voyage;voyage 1.0;2022;2023;65190;voyage 1.0 gasolina/etanol manual
2025-08-24;furgao;fiat;fiorino;fiorino endurance 1.4;2022;2023;90290;fiorino endurance 1.4 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2023;79590;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;81390;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;furgao;renault;master;master furgão l1h1 8m³ 2.3 16v die 4p c/ar;2020;2021;145490;master furgão l1h1 8m³ 2.3 16v die 4p c/ar diesel manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;83990;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;79690;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;commander;commander limited 7l 1.3;2023;2023;171590;commander limited 7l 1.3 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61590;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;audi;q8;q8 performance black 3.0;2020;2020;386990;q8 performance black 3.0 gasolina automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2021;2021;71990;argo drive 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro volcano 2.0;2023;2023;142190;toro volcano 2.0 diesel automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;60290;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;taos;taos comfortline 1.4;2023;2023;144890;taos comfortline 1.4 gasolina/etanol automático
2025-08-24;suv;fiat;pulse;pulse audace 1.0;2024;2025;109690;pulse audace 1.0 gasolina/etanol automático
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;82590;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;72790;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79790;polo track 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus tgdi flex at 1.0;2024;2025;102090;hb20s comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73290;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61790;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;argo drive 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85990;cronos drive 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;83090;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76590;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;75390;argo drive 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2025;94490;strada endurance cp flex 1.3 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;82190;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;72990;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2024;2025;105890;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;hb20 comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81190;polo track 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.8;2021;2021;90590;renegade longitude 1.8 gasolina/etanol automático
2025-08-24;hatch;renault;kwid;kwid zen 1.0;2024;2025;60390;kwid zen 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;69890;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81190;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;72690;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2025;94690;strada endurance cp flex 1.3 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79090;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80790;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2022;2023;58290;mobi like 1.0 gasolina/etanol manual
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2024;2025;133990;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2022;2023;72890;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74390;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;63290;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;commander;commander limited 7l 1.3;2023;2023;170790;commander limited 7l 1.3 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;60590;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;69790;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;75790;argo drive 1.0 6v flex 4p c/ar gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76190;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80990;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;polo track 1.0 gasolina/etanol manual
2025-08-24;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;82390;onix sedan plus lt 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross highline 1.4;2024;2025;160190;t-cross highline 1.4 gasolina/etanol automático
2025-08-24;sedan;chevrolet;onix;onix plus ltz 1.0;2021;2022;81190;onix sedan plus ltz 1.0 gasolina/etanol automático
2025-08-24;suv;jeep;renegade;renegade longitude 1.8;2021;2021;91390;renegade longitude 1.8 gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;71190;hb20 sense plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78590;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73990;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61390;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;compass;compass longitude 1.3;2023;2023;133990;compass longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;73690;argo drive 1.0 gasolina/etanol manual
2025-08-24;suv;volkswagen;t-cross;t-cross comfortline 1.0;2021;2021;102990;t-cross comfortline 1.0 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79390;polo track 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2025;94290;strada endurance cp flex 1.3 gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2023;2023;123590;toro freedom 1.3 gasolina/etanol automático
2025-08-24;suv;chevrolet;tracker;tracker premier 1.2;2024;2025;139590;tracker premier 1.2 gasolina/etanol automático
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76990;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;mobi like 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2025;140990;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;argo drive 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2025;138890;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80790;polo track 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;strada;nova strada freedom cd 1.3;2024;2025;113690;nova strada freedom cd 1.3 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76990;onix hatch lt 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74190;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;75590;argo drive 1.0 gasolina/etanol manual
2025-08-24;minivan;chevrolet;spin;spin premier 7l 1.8;2024;2025;131990;spin premier 7l 1.8 gasolina/etanol automático
2025-08-24;suv;hyundai;creta;creta comfort plus tgdi flex at 1.0;2024;2025;126490;creta comfort plus tgdi flex at 1.0 gasolina/etanol automático
2025-08-24;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85290;cronos drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79290;polo track 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2025;139290;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80690;polo track 1.0 gasolina/etanol manual
2025-08-24;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;82790;hb20s comfort plus flex 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;polo track 1.0 gasolina/etanol manual
2025-08-24;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85290;cronos drive 1.0 gasolina/etanol manual
2025-08-24;suv;jeep;renegade;renegade longitude 1.3;2024;2025;141290;renegade longitude 1.3 gasolina/etanol automático
2025-08-24;hatch;fiat;mobi;mobi like 1.0;2024;2025;62690;mobi like 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;76690;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80990;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74190;argo drive 1.0 gasolina/etanol manual
2025-08-24;hatch;fiat;argo;argo drive 1.0;2024;2025;74690;argo drive 1.0 gasolina/etanol manual
2025-08-24;pick-up;fiat;toro;toro freedom 1.3;2022;2023;119390;toro freedom 1.3 gasolina/etanol automático
2025-08-24;suv;mitsubishi;outlander;new outlander 7l 2.0;2021;2022;138190;new outlander 7l 2.0 gasolina automático
2025-08-24;suv;renault;duster;duster zen 1.6;2022;2023;80990;duster zen 1.6 gasolina/etanol manual
2025-08-24;hatch;fiat;mobi;mobi like 1.0 4p;2022;2023;54490;mobi like 1.0 4p gasolina/etanol manual
2025-08-24;sedan;chevrolet;cruze;cruze lt at turbo 1.4 4p;2022;2022;101390;cruze lt at turbo 1.4 4p gasolina/etanol automático
2025-08-24;hatch;hyundai;hb20;hb20 sense 1.0 4p;2022;2023;63090;hb20 sense 1.0 4p gasolina/etanol manual
2025-08-24;picape;fiat;strada;strada cp endurance flex 1.4 2p;2022;2023;79690;strada cp endurance flex 1.4 2p gasolina/etanol manual
2025-08-24;sedan;toyota;corolla;corolla xei vvt-ie at 2.0 4p;2022;2023;156090;corolla xei vvt-ie at 2.0 4p gasolina/etanol automático
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;80390;polo track 1.0 gasolina/etanol manual
2025-08-24;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;polo track 1.0 gasolina/etanol manual
